-4JfQPwT4Xw,140.000,150.000,"/m/07yv9,/m/0k4j,/t/dd00128"
-4NEr0SI3vc,30.000,40.000,"/m/09x0r,/t/dd00128"
-4c4r9YeS6s,90.000,100.000,"/m/04rlf,/t/dd00128"
-4dIK8lPTRs,80.000,90.000,"/m/0_ksk,/t/dd00128"
-4gFr9dxpyM,420.000,430.000,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
-4nAcs4tR9w,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-4oEg9QcjGc,520.000,530.000,/t/dd00128
-574Zi5ta6g,50.000,60.000,"/m/07r04,/m/07yv9,/m/0gvgw0,/t/dd00128"
-5NJYsWDp1g,60.000,70.000,"/m/09x0r,/t/dd00128"
-5Zize54LCE,160.000,170.000,"/m/01bjv,/m/07yv9,/t/dd00067,/t/dd00128"
-5cyPXXu0zM,30.000,40.000,"/m/04rlf,/t/dd00128"
-5e1ofdOmeY,30.000,40.000,"/m/09x0r,/t/dd00128,/t/dd00129"
-62ngz_cSkk,50.000,60.000,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
-6QX3C0u2qI,30.000,40.000,"/m/05zppz,/m/09x0r,/t/dd00128"
-6YCic9__OI,30.000,40.000,"/m/09x0r,/t/dd00128"
-6k5_z525jU,460.000,470.000,"/m/09x0r,/m/0k4j,/t/dd00128"
-6sPfnQO8QM,210.000,220.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-6zh1UGoQW8,30.000,40.000,"/m/015p6,/t/dd00128"
-7-ExPkAcSY,0.000,10.000,"/m/09x0r,/t/dd00128"
-70UNQoRHuA,30.000,40.000,"/m/07yv9,/m/0k4j,/t/dd00128"
-7EfbUOtlH4,30.000,40.000,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
-7_EnwnWS9U,30.000,40.000,"/m/01bjv,/m/04rlf,/m/07yv9,/m/0912c9,/t/dd00128"
-7gC66Xp1iY,10.000,20.000,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
-7gpWrnmD88,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-7qo7HXhkJQ,30.000,40.000,"/m/015p6,/t/dd00128"
-7u1vccsbQY,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-8ElYv8cGJc,27.000,37.000,"/m/01bjv,/m/07yv9,/m/0912c9,/m/09x0r,/t/dd00128"
-8FNaYomh_Q,20.000,30.000,"/m/012f08,/m/07yv9,/m/09x0r,/m/0btp2,/m/0k4j,/t/dd00128"
-8FNaYomh_Q,20.000,30.000,"/m/012f08,/m/07yv9,/m/09x0r,/m/0btp2,/m/0k4j,/t/dd00128"
-8IP6mErHSM,150.000,160.000,"/m/012f08,/m/02mk9,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128"
-8REnh0Wels,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-8VpQuUILNs,90.000,100.000,/t/dd00128
-8aWuKAYgfM,170.000,180.000,"/m/01bjv,/m/07yv9,/m/0btp2"
-8bXTG93tG4,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-8deSkmNEb4,30.000,40.000,"/m/09x0r,/t/dd00128"
-8fIcsYDnL8,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-8ppl-wmO3U,200.000,210.000,"/m/015lz1,/m/04rlf,/m/09x0r,/t/dd00128"
-8u3BSf_lkM,120.000,130.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-8wRLqWkqfg,30.000,40.000,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
-917IKJtnME,60.000,70.000,"/m/06_y0by,/m/09x0r"
-99fMngaMgQ,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-9C18aX2ysE,590.000,600.000,"/m/09x0r,/t/dd00128"
-9Ci4Cqdx_w,30.000,40.000,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
-9FRWkuQS28,10.000,20.000,"/m/09x0r,/t/dd00128"
-9HGhgJjzfc,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-9L4Kjn8Vsw,20.000,30.000,"/m/07yv9,/m/0btp2"
-9VPvTfV1_4,50.000,60.000,"/m/015p6,/m/068hy,/m/06_y0by,/t/dd00129"
-9Wss3M-6iA,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00125,/t/dd00128"
-9jB1dDAstc,390.000,400.000,"/m/028v0c,/m/07yv9,/m/09x0r,/m/0ltv,/t/dd00128"
-9kdh0JpFaI,22.000,32.000,"/m/09x0r,/t/dd00128"
-9miNA96XpI,460.000,470.000,"/m/04rlf,/m/07r04,/m/07yv9,/t/dd00126,/t/dd00128"
-9mrdZzhT4E,30.000,40.000,"/m/09x0r,/t/dd00128"
-9yZPjWvEb4,120.000,130.000,"/m/012f08,/m/07yv9,/m/0btp2,/m/0k4j"
-A2V_s2PaXU,0.000,10.000,"/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
-A3K0_gtK4c,10.000,20.000,"/m/01g50p,/m/0284vy3,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00128"
-A7KJUaTJBM,60.000,70.000,"/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128"
-ADTZNx531s,340.000,350.000,"/m/012f08,/m/0195fx,/m/07jdr,/m/07yv9,/m/0btp2"
-ASx4hTCeDk,50.000,60.000,"/m/07yv9,/m/09x0r,/t/dd00128"
-AXuj_6XeE4,70.000,80.000,"/m/09x0r,/t/dd00128"
-AkB5qi1r4Q,40.000,50.000,"/m/09x0r,/t/dd00128"
-Arp8czTjqo,80.000,90.000,"/m/07r04,/m/07yv9,/t/dd00128"
-As_AWmZ1EI,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-AwaisiFQjY,70.000,80.000,"/m/012n7d,/m/07yv9,/m/09x0r,/t/dd00128"
-B-5i6JHNnM,160.000,170.000,"/m/07yv9,/m/0k4j,/t/dd00128"
-BOQfm7umN0,270.000,280.000,/t/dd00128
-BP5pWC5i1s,150.000,160.000,"/m/04rlf,/m/0k5j,/t/dd00128"
-BUEtcSKbuo,30.000,40.000,"/m/09x0r,/t/dd00128"
-BVzZnN9XhE,200.000,210.000,"/m/07yv9,/m/0k5j,/t/dd00128"
-BWjCuSKJVA,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-B_oIQmZgoI,0.000,10.000,"/m/015p6,/m/020bb7,/m/06_y0by,/m/09x0r,/t/dd00129"
-BojakkO4OQ,80.000,90.000,"/m/09x0r,/t/dd00128"
-BtS2jx8jvE,30.000,40.000,"/m/09x0r,/t/dd00128"
-BuaccIIL_s,120.000,130.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-C4M1TbZgD8,190.000,200.000,"/m/0199g,/m/04rlf,/m/07yv9,/m/09x0r,/t/dd00128"
-CEeaJNsgRI,22.000,32.000,"/m/07yv9,/m/09x0r,/t/dd00128"
-CEhAYuIFtA,310.000,320.000,"/m/06d_3,/m/07jdr,/m/07yv9,/m/09x0r,/t/dd00128"
-CILGTLYpdo,130.000,140.000,"/m/04rlf,/m/07yv9,/t/dd00128"
-C_uqXJIPs4,30.000,40.000,"/m/09x0r,/t/dd00128"
-CnsvTDIXdE,20.000,30.000,"/m/01bjv,/m/0btp2"
-CreNhyzCMI,110.000,120.000,"/m/09x0r,/t/dd00128"
-CzP_Tp6PkU,350.000,360.000,"/m/07qv_d5,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
-D9V9oIZm_A,0.000,9.000,"/m/0912c9,/t/dd00128"
-DAkCOg9QT4,90.000,100.000,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00128"
-DDw3EuyIfg,270.000,280.000,"/m/07yv9,/m/0ltv,/t/dd00128"
-DFbUZLOaMA,40.000,50.000,"/g/122z_qxw,/m/09x0r,/m/0g6b5,/t/dd00128"
-DL2XMxyrPM,200.000,210.000,"/m/09x0r,/t/dd00128"
-DcC1oeY7OQ,150.000,160.000,"/m/09x0r,/t/dd00128"
-DekwkcvThM,0.000,4.000,"/m/09x0r,/t/dd00128"
-DmPKey3hKI,30.000,40.000,"/m/09x0r,/t/dd00128"
-Dn5IZjrGMQ,100.000,110.000,"/m/09x0r,/t/dd00128"
-DomJfwHOZ8,30.000,40.000,"/m/09x0r,/m/0ytgt,/t/dd00128"
-DoswE7XcXc,10.000,20.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-DxXSdvZXtg,10.000,20.000,"/m/04rlf,/t/dd00128,/t/dd00129"
-EQOtwlxkTM,50.000,60.000,"/m/07yv9,/m/09x0r,/t/dd00128"
-ERY2p905dE,1.000,11.000,"/m/0199g,/m/07yv9,/m/0912c9,/t/dd00128"
-Ebvp8cBs3A,30.000,40.000,"/m/09x0r,/t/dd00128"
-En0tlVTjmU,250.000,260.000,/t/dd00128
-EokBm_co6w,0.000,10.000,"/m/028v0c,/m/07yv9,/m/0k4j,/t/dd00128"
-Et5EFqvGpw,180.000,190.000,"/m/09x0r,/m/0btp2"
-EwUDjQP0dw,140.000,150.000,"/m/04rlf,/m/09x0r,/m/0g6b5,/t/dd00128"
-ExRDyjl6cA,300.000,310.000,"/m/09x0r,/t/dd00128"
-EyZiVzzYf4,22.000,32.000,"/m/07jdr,/m/07yv9,/t/dd00128"
-F29c28FSPY,20.000,30.000,"/m/07yv9,/m/0k4j,/t/dd00128"
-FBFA5eQEX0,30.000,40.000,"/m/09x0r,/t/dd00128"
-FL5zOrnEPY,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-FNi4ZJJNBY,260.000,270.000,"/m/09x0r,/m/0btp2"
-FZRFxgsUqk,50.000,60.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-FjI1l67z48,30.000,40.000,"/m/09x0r,/t/dd00128"
-Fmnqn1U698,8.000,18.000,"/m/09x0r,/t/dd00128"
-Fq1jmCmAO8,70.000,80.000,/t/dd00128
-G0NQ2RmcRY,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-G2xYPDVjKY,480.000,490.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-G6KW0AgZXk,30.000,40.000,"/m/09x0r,/t/dd00127,/t/dd00128"
-GHPfOXLP2o,90.000,100.000,"/m/012f08,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
-GUxcrdd4jY,23.000,33.000,"/m/09x0r,/t/dd00128"
-GX0RjcY_f8,490.000,500.000,"/m/09x0r,/t/dd00128"
-GjCeAX0UYU,16.000,26.000,"/m/07jdr,/m/07yv9,/t/dd00128"
-Gzunvzx5rU,0.000,10.000,"/m/04rlf,/t/dd00128"
-H2LjZvHmdc,90.000,100.000,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
-H5WJoVLAYs,10.000,20.000,"/m/07yv9,/m/0k5j,/t/dd00128"
-HDdz2NQunw,80.000,90.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-HUcjhcskP4,40.000,50.000,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00128"
-HbpVhQ1Jrk,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-Hp5n-4JAOs,30.000,40.000,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
-HtRQ4ewyd4,210.000,220.000,"/m/014zdl,/m/07yv9,/t/dd00128"
-I0Xblfeqis,80.000,90.000,"/m/07yv9,/m/0k4j,/t/dd00128"
-IAMXqEcDGA,0.000,6.000,"/m/04fq5q,/t/dd00128"
-IBsiD8fF24,60.000,70.000,"/m/09x0r,/t/dd00128"
-IIW_WEVDdA,160.000,170.000,"/m/012f08,/m/07r04,/m/07yv9,/m/09x0r,/m/0btp2"
-IQ_wJzhW0M,40.000,50.000,"/m/04rlf,/m/09x0r,/t/dd00125,/t/dd00128"
-Ih17XFOkSc,370.000,380.000,"/m/02jz0l,/m/09x0r,/t/dd00128"
-Iry0eQq4DQ,80.000,90.000,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
-J2vUx4lNXI,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-JKWe4zoFN0,20.000,30.000,/t/dd00128
-JWHtPYm3Yc,20.000,30.000,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
-JcwJCX7dS0,280.000,290.000,"/m/09x0r,/t/dd00128"
-JnU_UANLO0,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-JozflblZlI,360.000,370.000,"/m/04rlf,/t/dd00128"
-Jz4PA24Vw0,10.000,20.000,"/m/04rlf,/m/07qfr4h,/m/09x0r,/t/dd00128"
-K1JViXX9B4,20.000,30.000,"/m/07r04,/m/07yv9,/t/dd00128"
-KTFbRezNBI,10.000,20.000,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00128"
-KXS3QjY3OA,30.000,40.000,"/m/03qtwd,/m/09x0r,/t/dd00128"
-K_XniRqbxw,30.000,40.000,"/m/09x0r,/t/dd00128"
-KoRVnSXmZg,15.000,25.000,"/m/07jdr,/m/07yv9,/m/09x0r,/t/dd00128"
-KrhXYs7-Wc,20.000,30.000,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00128"
-KyfUEzUSyc,430.000,440.000,"/m/07yv9,/m/09x0r,/t/dd00128"
-L9PbcmumCs,60.000,70.000,"/m/04rlf,/m/07yv9,/m/0k4j,/t/dd00128"
-Lls6pBgI0k,10.000,20.000,"/m/07yv9,/m/09x0r,/m/0ytgt,/t/dd00128"
-LuXgQJ1owA,50.000,60.000,"/m/012f08,/m/01bjv,/m/07yv9,/m/0btp2"
-M-iqzSxJyg,16.000,26.000,"/m/09x0r,/t/dd00128"
-M23vsVmdCo,30.000,40.000,"/m/09x0r,/t/dd00128"
-M6r14m8ctM,330.000,340.000,"/m/01bjv,/m/07yv9,/t/dd00128"
-MF5vEZw19Q,130.000,140.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-MJKeZqTRD8,40.000,50.000,"/m/04rlf,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
-MWxMSyHxSY,10.000,20.000,"/m/09x0r,/t/dd00128"
-MZA4kcuaQg,10.000,20.000,/m/06_y0by
-MbyOTWsOgE,30.000,40.000,/t/dd00128
-MfGJLrFe68,270.000,280.000,"/m/09x0r,/m/0ytgt,/t/dd00128"
-N-OFB5huMI,30.000,40.000,"/m/012f08,/m/07yv9,/m/09x0r,/m/0btp2,/m/0gvgw0,/m/0k4j"
-N600DUc5wY,0.000,10.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-NDq8aSHsTU,30.000,40.000,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
-NMsYoxnYWM,50.000,60.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-N_PL96IU7U,0.000,10.000,"/m/04rlf,/t/dd00128"
-Nc7iAKTtNs,30.000,40.000,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
-NcBHg4KiKA,30.000,40.000,"/m/09x0r,/t/dd00128"
-NskLqhY15w,30.000,40.000,"/m/09x0r,/t/dd00128"
-O2GV3LPLOI,140.000,150.000,"/m/019jd,/m/07yv9,/t/dd00128"
-O9D9xY72ZI,0.000,10.000,"/m/02_41,/m/07yv9,/m/09x0r,/t/dd00128"
-OGO13IlEpg,30.000,40.000,"/m/09x0r,/t/dd00128"
-OS493QXoO0,170.000,180.000,"/m/02_41,/m/09x0r,/t/dd00128"
-Ov1uQ0V2lE,0.000,10.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-OvHSS0wR5A,0.000,10.000,"/m/015p6,/m/09x0r,/t/dd00128,/t/dd00129"
-P1M4wk53tc,30.000,40.000,"/m/0912c9,/m/09x0r,/t/dd00128"
-P48AwTYcXw,30.000,40.000,"/m/06h7j,/t/dd00128"
-PCefl-9QrI,210.000,220.000,/m/06_y0by
-PCoVe4uVa4,30.000,40.000,"/m/09x0r,/t/dd00128"
-PLCEeTeXys,120.000,130.000,"/m/09x0r,/t/dd00128"
-PUjIHCgcZU,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-PastFMmPh0,30.000,40.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-PeS9cpKPuc,80.000,90.000,"/m/07qfr4h,/m/09x0r,/m/0ytgt,/t/dd00128"
-Pn-5Z9jHWc,60.000,70.000,"/m/09x0r,/t/dd00128"
-Pp_Mu7cxzw,100.000,110.000,"/m/07yv9,/m/09x0r,/m/0btp2"
-QDkHHg5U2s,120.000,130.000,"/m/04_sv,/m/07yv9,/t/dd00128"
-QPoh5pRVnI,30.000,40.000,"/m/03qtwd,/m/04rlf,/m/09x0r,/t/dd00128"
-QRSl56MDv4,14.000,24.000,"/m/06h7j,/m/09x0r,/t/dd00128"
-QXqzGPiSTQ,30.000,40.000,"/m/09x0r,/t/dd00128"
-QbNW-Mpu0U,30.000,40.000,"/m/015p6,/m/09x0r,/m/0h0rv,/t/dd00128"
-QcJoulHWDs,10.000,20.000,"/m/04rlf,/t/dd00128"
-Qv0xkm_0cw,30.000,40.000,"/m/09x0r,/t/dd00128"
-R0vGsEZMko,30.000,40.000,"/m/05zppz,/m/09x0r,/t/dd00128"
-R49UDOCR9g,30.000,40.000,"/m/03qtwd,/m/09x0r,/t/dd00128"
-R579pUKBAo,350.000,360.000,"/m/09x0r,/t/dd00128"
-R8qovxu7pI,420.000,430.000,"/m/012f08,/m/07yv9,/m/0btp2,/m/0k4j"
-RH8_ZSbHhc,30.000,40.000,"/m/01bjv,/m/0912c9,/m/09x0r,/t/dd00128"
-RJNzben55w,140.000,150.000,"/m/09x0r,/t/dd00128"
-RK6tZ08-I8,0.000,10.000,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
-RNy3w_NVa0,10.000,20.000,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
-RREGR8VAMM,30.000,40.000,"/m/09x0r,/t/dd00128"
-RfPQpWGBTs,30.000,40.000,"/m/03qtwd,/m/04rlf,/m/09x0r,/t/dd00128"
-RtBvHvCDBA,150.000,160.000,"/m/020bb7,/m/06_y0by"
-RuliTcjlAk,13.000,23.000,"/m/09x0r,/t/dd00128"
-RyeQVtadrM,0.000,10.000,"/m/012f08,/m/09x0r,/t/dd00128"
-SBN6YFPhkg,440.000,450.000,"/m/07jdr,/m/07yv9,/t/dd00128"
-SBd7lLTGeU,50.000,60.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-SCI9oHQ48U,130.000,140.000,"/m/09x0r,/m/0g6b5,/t/dd00128"
-SEyhNDF5JE,70.000,80.000,"/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128"
-SHXy72ie_w,210.000,220.000,"/m/09x0r,/t/dd00128"
-SLOue7eqdc,27.000,37.000,"/m/07jdr,/m/07yv9,/t/dd00128"
-SPJdjO9Swg,220.000,230.000,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
-Se1Z6rIEFM,11.000,21.000,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00128"
-SlRC_qgHjk,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-SncSUYKg8M,30.000,40.000,"/m/015p6,/m/0h0rv,/t/dd00128,/t/dd00129"
-Ss70a9E8zk,20.000,30.000,/m/0btp2
-SsSMcvFhsU,70.000,80.000,"/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
-SuOK31Shjo,10.000,20.000,"/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00128"
-TDCV0d0F2s,30.000,40.000,"/m/07jdr,/m/07yv9,/t/dd00128"
-TOKz6Y7fYc,4.000,14.000,"/m/053hz1,/m/09x0r,/t/dd00128"
-TSNOmkMZX8,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-TYaP9KMzBA,30.000,40.000,"/m/015p6,/m/0h0rv,/t/dd00125,/t/dd00128"
-TZ0Qo_zzm8,540.000,550.000,"/m/07yv9,/m/0k4j,/t/dd00128"
-TbuYXZYZfs,280.000,290.000,/t/dd00128
-Tif5U3pY9M,300.000,310.000,"/m/09x0r,/m/0chx_,/t/dd00128"
-Tq4cYxnWIU,50.000,60.000,"/m/09x0r,/t/dd00128"
-U-OglhV-mM,30.000,40.000,"/m/09x0r,/t/dd00128"
-U1ebnHfHEU,30.000,40.000,"/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00128"
-UABKvuyAvA,50.000,60.000,"/m/068hy,/m/09x0r,/m/0bt9lr,/t/dd00128"
-UBVm4Ih9LY,270.000,280.000,"/m/09x0r,/t/dd00128"
-UKl9H9p2lI,70.000,80.000,"/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00128,/t/dd00130"
-UOVmNKXO6g,5.000,15.000,/t/dd00128
-UW3dRlyoso,180.000,190.000,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
-UX2iGxa9js,0.000,10.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-Uars9AivHc,350.000,360.000,"/m/09x0r,/t/dd00128"
-V0sYO8QP2A,0.000,10.000,"/m/04rlf,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066,/t/dd00128"
-VMfaDD_1Kk,100.000,110.000,"/m/015lz1,/m/01lyv,/m/04rlf,/t/dd00128"
-VNDUHv7Iqo,140.000,150.000,"/m/09x0r,/m/0k4j,/t/dd00128"
-VQjiASArGM,260.000,270.000,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
-VRbquE4rg4,0.000,10.000,"/m/012f08,/m/07r04,/m/07yv9,/t/dd00128"
-VT0bNE5G0o,460.000,470.000,"/m/03k3r,/m/0jbk,/t/dd00128"
-VTAtBy_jiI,40.000,50.000,"/m/07yv9,/m/09ct_,/t/dd00128"
-VTi-3ntkQ8,130.000,140.000,"/m/04_sv,/m/07yv9,/m/09x0r,/t/dd00128"
-VgEw3xDy_E,50.000,60.000,"/m/09x0r,/t/dd00128"
-ViQGA7WLw8,230.000,240.000,"/m/09x0r,/t/dd00128"
-W7pD4qyNEY,170.000,180.000,"/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00128"
-W7vyqquzQc,30.000,40.000,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"
-WBvwmq8leA,0.000,10.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-WGJGRlS-k4,30.000,40.000,"/m/09x0r,/t/dd00128"
-WKLy95cWjM,30.000,40.000,"/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00128"
-WW08BwVq04,20.000,30.000,"/m/04rlf,/m/09x0r,/t/dd00128"
-Wa9Ub9UK7o,310.000,320.000,"/m/04_sv,/m/07yv9,/t/dd00128"
-Wk3kt86f1U,190.000,200.000,"/m/07yv9,/m/0k4j,/t/dd00128"
